# TALYS total OMP: n + ar40
# KD03 global (localomp n)
# l.s = 1.0
# Columns:  E(MeV)  r(fm)  Re(U)(MeV)  Im(U)(MeV)
    3.00000  16.73070   -3.25737737e-07   -5.11825124e-09
    3.00000  17.00055   -2.17991775e-07   -3.24999633e-09
    3.00000  17.27040   -1.45884969e-07   -2.06883855e-09
    3.00000  17.54025   -9.76295686e-08   -1.32025011e-09
    3.00000  17.81010   -6.53358914e-08   -8.44618939e-10
    3.00000  18.07995   -4.37241151e-08   -5.41670137e-10
    3.00000  18.34980   -2.92611085e-08   -3.48225418e-10
    3.00000  18.61965   -1.95820993e-08   -2.24397112e-10
    3.00000  18.88950   -1.31047407e-08   -1.44937557e-10
    3.00000  19.15935   -8.76991495e-09   -9.38257157e-11
    3.00000  19.42920   -5.86898793e-09   -6.08708433e-11
    3.00000  19.69905   -3.92762929e-09   -3.95737374e-11
    3.00000  19.96890   -2.62843736e-09   -2.57796473e-11
    3.00000  20.23875   -1.75899476e-09   -1.68260165e-11
    3.00000  20.50860   -1.17714805e-09   -1.10021475e-11
    3.00000  20.77845   -7.87766814e-10   -7.20656958e-12
    3.00000   0.00000    0.00000000e+00    0.00000000e+00
    4.00000   0.26853   -5.03663400e+01   -4.38213856e-01
    4.00000   0.53706   -5.03157690e+01   -4.44872807e-01
    4.00000   0.80559   -5.01787510e+01   -4.56232152e-01
    4.00000   1.07412   -4.99604290e+01   -4.75137141e-01
    4.00000   1.34265   -4.96339260e+01   -5.06414191e-01
    4.00000   1.61118   -4.91558680e+01   -5.57943720e-01
    4.00000   1.87971   -4.84648870e+01   -6.42385250e-01
    4.00000   2.14824   -4.74807450e+01   -7.79644680e-01
    4.00000   2.41677   -4.61047780e+01   -9.99936990e-01
    4.00000   2.68530   -4.42267750e+01   -1.34634710e+00
    4.00000   2.95383   -4.17401450e+01   -1.87344036e+00
    4.00000   3.22236   -3.85674210e+01   -2.63418923e+00
    4.00000   3.49089   -3.46954690e+01   -3.64296426e+00
    4.00000   3.75942   -3.02184320e+01   -4.81016698e+00
    4.00000   4.02795   -2.53647650e+01   -5.88441936e+00
    4.00000   4.29648   -2.04728000e+01   -6.49914109e+00
    4.00000   4.56501   -1.59030550e+01   -6.38200298e+00
    4.00000   4.83354   -1.19325800e+01   -5.56998911e+00
    4.00000   5.10207   -8.69592240e+00   -4.37968809e+00
    4.00000   5.37060   -6.19205850e+00   -3.16990583e+00
    4.00000   5.63913   -4.33244070e+00   -2.15983854e+00
    4.00000   5.90766   -2.99266020e+00   -1.41206758e+00
    4.00000   6.17619   -2.04836730e+00   -8.98574826e-01
    4.00000   6.44472   -1.39308017e+00   -5.62098612e-01
