# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: -8 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 0 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
  13.00000   2    9.373350    2.745349e+00   -3.811285e-03
  13.00000   2    9.641160    2.675068e+00   -2.343802e-03
  13.00000   2    9.908970    2.606793e+00   -1.442638e-03
  13.00000   2   10.176780    2.540901e+00   -8.888260e-04
  13.00000   2   10.444590    2.477571e+00   -5.481959e-04
  13.00000   2   10.712400    2.416858e+00   -3.384938e-04
  13.00000   2   10.980210    2.358734e+00   -2.092659e-04
  13.00000   2   11.248020    2.303128e+00   -1.295438e-04
  13.00000   2   11.515830    2.249940e+00   -8.030524e-05
  13.00000   2   11.783640    2.199056e+00   -4.985615e-05
  13.00000   2   12.051450    2.150356e+00   -3.100134e-05
  13.00000   2   12.319260    2.103723e+00   -1.930937e-05
  13.00000   2   12.587070    2.059039e+00   -1.204815e-05
  13.00000   2   12.854880    2.016194e+00   -7.531387e-06
  13.00000   2   13.122690    1.975081e+00   -4.717032e-06
  13.00000   2   13.390500    1.935603e+00   -2.960308e-06
  13.00000   2   13.658310    1.897665e+00   -1.861708e-06
  13.00000   2   13.926120    1.861182e+00   -1.173339e-06
  13.00000   2   14.193930    1.826072e+00   -7.411373e-07
  13.00000   2   14.461740    1.792261e+00   -4.692032e-07
  13.00000   2   14.729550    1.759678e+00   -2.977347e-07
  13.00000   2   14.997360    1.728257e+00   -1.893734e-07
  13.00000   2   15.265170    1.697938e+00   -1.207368e-07
  13.00000   2   15.532980    1.668664e+00   -7.716080e-08
  13.00000   2   15.800790    1.640382e+00   -4.943005e-08
  13.00000   2   16.068600    1.613043e+00   -3.174080e-08
  13.00000   2   16.336410    1.586600e+00   -2.042998e-08
  13.00000   2   16.604220    1.561010e+00   -1.318036e-08
  13.00000   2   16.872030    1.536232e+00   -8.522704e-09
  13.00000   2   17.139840    1.512229e+00   -5.523264e-09
  13.00000   2   17.407650    1.488964e+00   -3.587206e-09
  13.00000   2   17.675460    1.466404e+00   -2.334691e-09
  13.00000   2   17.943270    1.444517e+00   -1.522590e-09
  13.00000   2   18.211080    1.423274e+00   -9.949063e-10
  13.00000   2   18.478890    1.402647e+00   -6.513148e-10
  13.00000   2   18.746700    1.382609e+00   -4.271413e-10
  13.00000   2   19.014510    1.363136e+00   -2.805986e-10
  13.00000   2   19.282320    1.344203e+00   -1.846264e-10
  13.00000   2   19.550130    1.325790e+00   -1.216627e-10
  13.00000   2   19.817940    1.307874e+00   -8.028559e-11
  13.00000   2   20.085750    1.290435e+00   -5.305137e-11
  13.00000   2   20.353560    1.273456e+00   -3.509920e-11
  13.00000   2   20.621370    1.256917e+00   -2.324895e-11
  13.00000   2   20.889180    1.240803e+00   -1.541631e-11
  14.00000   1    0.267810   -4.693240e+01   -1.174263e+00
  14.00000   1    0.535620   -4.685079e+01   -1.180391e+00
  14.00000   1    0.803430   -4.672972e+01   -1.190779e+00
  14.00000   1    1.071240   -4.655052e+01   -1.208306e+00
  14.00000   1    1.339050   -4.628608e+01   -1.237740e+00
  14.00000   1    1.606860   -4.589766e+01   -1.286907e+00
  14.00000   1    1.874670   -4.533095e+01   -1.368487e+00
  14.00000   1    2.142480   -4.451217e+01   -1.502596e+00
  14.00000   1    2.410290   -4.334580e+01   -1.720031e+00
  14.00000   1    2.678100   -4.171729e+01   -2.065122e+00
  14.00000   1    2.945910   -3.950612e+01   -2.594679e+00
  14.00000   1    3.213720   -3.661490e+01   -3.364923e+00
  14.00000   1    3.481530   -3.301536e+01   -4.393611e+00
  14.00000   1    3.749340   -2.879776e+01   -5.591501e+00
  14.00000   1    4.017150   -2.419346e+01   -6.698736e+00
  14.00000   1    4.284960   -1.953940e+01   -7.327255e+00
  14.00000   1    4.552770   -1.518705e+01   -7.177751e+00
  14.00000   1    4.820580   -1.140306e+01   -6.275427e+00
  14.00000   1    5.088390   -8.316201e+00   -4.953008e+00
  14.00000   1    5.356200   -5.926238e+00   -3.601095e+00
  14.00000   1    5.624010   -4.149630e+00   -2.465110e+00
  14.00000   1    5.891820   -2.868520e+00   -1.619123e+00
  14.00000   1    6.159630   -1.964832e+00   -1.035075e+00
  14.00000   1    6.427440   -1.337231e+00   -6.504797e-01
  14.00000   1    6.695250   -9.060725e-01   -4.045073e-01
  14.00000   1    6.963060   -6.120715e-01   -2.499686e-01
  14.00000   1    7.230870   -4.126153e-01   -1.539112e-01
  14.00000   1    7.498680   -2.777678e-01   -9.458177e-02
  14.00000   1    7.766490   -1.868136e-01   -5.807022e-02
  14.00000   1    8.034300   -1.255623e-01   -3.564501e-02
  14.00000   1    8.302110   -8.435751e-02   -2.188425e-02
  14.00000   1    8.569920   -5.665829e-02   -1.344249e-02
  14.00000   1    8.837730   -3.804689e-02   -8.262916e-03
  14.00000   1    9.105540   -2.554573e-02   -5.083481e-03
  14.00000   1    9.373350   -1.715061e-02   -3.130542e-03
  14.00000   1    9.641160   -1.151372e-02   -1.930000e-03
  14.00000   1    9.908970   -7.729197e-03   -1.191296e-03
  14.00000   1   10.176780   -5.188498e-03   -7.362924e-04
  14.00000   1   10.444590   -3.482902e-03   -4.557127e-04
  14.00000   1   10.712400   -2.337953e-03   -2.824778e-04
  14.00000   1   10.980210   -1.569375e-03   -1.753766e-04
  14.00000   1   11.248020   -1.053453e-03   -1.090673e-04
  14.00000   1   11.515830   -7.071352e-04   -6.795072e-05
  14.00000   1   11.783640   -4.746664e-04   -4.241409e-05
  14.00000   1   12.051450   -3.186206e-04   -2.652660e-05
  14.00000   1   12.319260   -2.138743e-04   -1.662438e-05
  14.00000   1   12.587070   -1.435632e-04   -1.044086e-05
  14.00000   1   12.854880   -9.636682e-05   -6.571826e-06
  14.00000   1   13.122690   -6.468621e-05   -4.145946e-06
  14.00000   1   13.390500   -4.342060e-05   -2.621644e-06
  14.00000   1   13.658310   -2.914606e-05   -1.661717e-06
  14.00000   1   13.926120   -1.956428e-05   -1.055820e-06
  14.00000   1   14.193930   -1.313251e-05   -6.724861e-07
  14.00000   1   14.461740   -8.815190e-06   -4.293815e-07
  14.00000   1   14.729550   -5.917191e-06   -2.748344e-07
  14.00000   1   14.997360   -3.971911e-06   -1.763445e-07
  14.00000   1   15.265170   -2.666143e-06   -1.134245e-07
  14.00000   1   15.532980   -1.789647e-06   -7.312923e-08
  14.00000   1   15.800790   -1.201299e-06   -4.726018e-08
  14.00000   1   16.068600   -8.063713e-07   -3.061234e-08
  14.00000   1   16.336410   -5.412763e-07   -1.987316e-08
  14.00000   1   16.604220   -3.633313e-07   -1.292933e-08
  14.00000   1   16.872030   -2.438859e-07   -8.429266e-09
  14.00000   1   17.139840   -1.637083e-07   -5.506455e-09
  14.00000   1   17.407650   -1.098891e-07   -3.604002e-09
  14.00000   1   17.675460   -7.376298e-08   -2.363138e-09
  14.00000   1   17.943270   -4.951335e-08   -1.552186e-09
  14.00000   1   18.211080   -3.323581e-08   -1.021195e-09
  14.00000   1   18.478890   -2.230951e-08   -6.728886e-10
  14.00000   1   18.746700   -1.497525e-08   -4.440243e-10
  14.00000   1   19.014510   -1.005212e-08   -2.933998e-10
  14.00000   1   19.282320   -6.747482e-09   -1.941171e-10
  14.00000   1   19.550130   -4.529243e-09   -1.285824e-10
  14.00000   1   19.817940   -3.040252e-09   -8.526620e-11
  14.00000   1   20.085750   -2.040767e-09   -5.659987e-11
  14.00000   1   20.353560   -1.369864e-09   -3.760663e-11
  14.00000   1   20.621370   -9.195201e-10   -2.500879e-11
  14.00000   1   20.889180   -6.172273e-10   -1.664451e-11
  14.00000   2    0.267810   -4.513319e+01   -1.141595e+00
  14.00000   2    0.535620   -4.507217e+01   -1.149887e+00
  14.00000   2    0.803430   -4.498767e+01   -1.163796e+00
  14.00000   2    1.071240   -4.485820e+01   -1.187044e+00
  14.00000   2    1.339050   -4.465261e+01   -1.225761e+00
  14.00000   2    1.606860   -4.432634e+01   -1.289951e+00
  14.00000   2    1.874670   -4.381693e+01   -1.395728e+00
  14.00000   2    2.142480   -4.303957e+01   -1.568521e+00
  14.00000   2    2.410290   -4.188440e+01   -1.847050e+00
  14.00000   2    2.678100   -4.021972e+01   -2.286726e+00
  14.00000   2    2.945910   -3.790692e+01   -2.958095e+00
  14.00000   2    3.213720   -3.483404e+01   -3.930324e+00
  14.00000   2    3.481530   -3.096855e+01   -5.224163e+00
  14.00000   2    3.749340   -2.641426e+01   -6.727753e+00
  14.00000   2    4.017150   -2.143719e+01   -8.119537e+00
  14.00000   2    4.284960   -1.642479e+01   -8.921679e+00
  14.00000   2    4.552770   -1.177020e+01   -8.765980e+00
  14.00000   2    4.820580   -7.735347e+00   -7.681566e+00
  14.00000   2    5.088390   -4.468812e+00   -6.074549e+00
  14.00000   2    5.356200   -1.975332e+00   -4.423908e+00
  14.00000   2    5.624010   -1.628804e-01   -3.032666e+00
  14.00000   2    5.891820    1.100757e+00   -1.994219e+00
  14.00000   2    6.159630    1.948620e+00   -1.276031e+00
  14.00000   2    6.427440    2.494955e+00   -8.024543e-01
  14.00000   2    6.695250    2.829431e+00   -4.992515e-01
  14.00000   2    6.963060    3.018601e+00   -3.086045e-01
  14.00000   2    7.230870    3.110084e+00   -1.900347e-01
  14.00000   2    7.498680    3.137123e+00   -1.167724e-01
  14.00000   2    7.766490    3.122519e+00   -7.167728e-02
  14.00000   2    8.034300    3.081707e+00   -4.397897e-02
  14.00000   2    8.302110    3.025020e+00   -2.698463e-02
  14.00000   2    8.569920    2.959307e+00   -1.656225e-02
  14.00000   2    8.837730    2.889058e+00   -1.017042e-02
  14.00000   2    9.105540    2.817174e+00   -6.249418e-03
  14.00000   2    9.373350    2.745497e+00   -3.843011e-03
  14.00000   2    9.641160    2.675167e+00   -2.365259e-03
  14.00000   2    9.908970    2.606860e+00   -1.457137e-03
  14.00000   2   10.176780    2.540946e+00   -8.986179e-04
  14.00000   2   10.444590    2.477601e+00   -5.548045e-04
  14.00000   2   10.712400    2.416878e+00   -3.429516e-04
  14.00000   2   10.980210    2.358748e+00   -2.122714e-04
  14.00000   2   11.248020    2.303137e+00   -1.315694e-04
  14.00000   2   11.515830    2.249946e+00   -8.166977e-05
  14.00000   2   11.783640    2.199060e+00   -5.077507e-05
  14.00000   2   12.051450    2.150359e+00   -3.161997e-05
  14.00000   2   12.319260    2.103725e+00   -1.972573e-05
  14.00000   2   12.587070    2.059040e+00   -1.232830e-05
  14.00000   2   12.854880    2.016194e+00   -7.719849e-06
  14.00000   2   13.122690    1.975082e+00   -4.843786e-06
  14.00000   2   13.390500    1.935603e+00   -3.045542e-06
  14.00000   2   13.658310    1.897665e+00   -1.919014e-06
  14.00000   2   13.926120    1.861182e+00   -1.211861e-06
  14.00000   2   14.193930    1.826073e+00   -7.670298e-07
  14.00000   2   14.461740    1.792261e+00   -4.866043e-07
  14.00000   2   14.729550    1.759678e+00   -3.094278e-07
  14.00000   2   14.997360    1.728257e+00   -1.972301e-07
  14.00000   2   15.265170    1.697938e+00   -1.260153e-07
  14.00000   2   15.532980    1.668664e+00   -8.070684e-08
  14.00000   2   15.800790    1.640382e+00   -5.181206e-08
  14.00000   2   16.068600    1.613043e+00   -3.334078e-08
  14.00000   2   16.336410    1.586600e+00   -2.150461e-08
  14.00000   2   16.604220    1.561010e+00   -1.390210e-08
  14.00000   2   16.872030    1.536232e+00   -9.007408e-09
  14.00000   2   17.139840    1.512229e+00   -5.848767e-09
  14.00000   2   17.407650    1.488964e+00   -3.805788e-09
  14.00000   2   17.675460    1.466404e+00   -2.481468e-09
  14.00000   2   17.943270    1.444517e+00   -1.621146e-09
  14.00000   2   18.211080    1.423274e+00   -1.061082e-09
  14.00000   2   18.478890    1.402647e+00   -6.957476e-10
  14.00000   2   18.746700    1.382609e+00   -4.569741e-10
  14.00000   2   19.014510    1.363136e+00   -3.006283e-10
  14.00000   2   19.282320    1.344203e+00   -1.980741e-10
  14.00000   2   19.550130    1.325790e+00   -1.306911e-10
  14.00000   2   19.817940    1.307874e+00   -8.634693e-11
  14.00000   2   20.085750    1.290435e+00   -5.712066e-11
  14.00000   2   20.353560    1.273456e+00   -3.783108e-11
  14.00000   2   20.621370    1.256917e+00   -2.508296e-11
  14.00000   2   20.889180    1.240803e+00   -1.664752e-11
  15.00000   1    0.267810   -4.658298e+01   -1.262513e+00
  15.00000   1    0.535620   -4.650197e+01   -1.268427e+00
  15.00000   1    0.803430   -4.638181e+01   -1.278489e+00
  15.00000   1    1.071240   -4.620394e+01   -1.295516e+00
  15.00000   1    1.339050   -4.594147e+01   -1.324187e+00
  15.00000   1    1.606860   -4.555594e+01   -1.372189e+00
  15.00000   1    1.874670   -4.499345e+01   -1.451998e+00
  15.00000   1    2.142480   -4.418076e+01   -1.583427e+00
  15.00000   1    2.410290   -4.302308e+01   -1.796849e+00
  15.00000   1    2.678100   -4.140670e+01   -2.136033e+00
  15.00000   1    2.945910   -3.921199e+01   -2.657117e+00
  15.00000   1    3.213720   -3.634230e+01   -3.415710e+00
  15.00000   1    3.481530   -3.276955e+01   -4.429377e+00
  15.00000   1    3.749340   -2.858335e+01   -5.609723e+00
  15.00000   1    4.017150   -2.401334e+01   -6.699284e+00
  15.00000   1    4.284960   -1.939393e+01   -7.313557e+00
  15.00000   1    4.552770   -1.507398e+01   -7.156168e+00
  15.00000   1    4.820580   -1.131817e+01   -6.252686e+00
  15.00000   1    5.088390   -8.254285e+00   -4.933647e+00
  15.00000   1    5.356200   -5.882116e+00   -3.586771e+00
  15.00000   1    5.624010   -4.118735e+00   -2.455496e+00
  15.00000   1    5.891820   -2.847163e+00   -1.613104e+00
  15.00000   1    6.159630   -1.950203e+00   -1.031497e+00
  15.00000   1    6.427440   -1.327275e+00   -6.484431e-01
  15.00000   1    6.695250   -8.993266e-01   -4.033946e-01
  15.00000   1    6.963060   -6.075145e-01   -2.493888e-01
  15.00000   1    7.230870   -4.095433e-01   -1.536280e-01
  15.00000   1    7.498680   -2.756997e-01   -9.445771e-02
  15.00000   1    7.766490   -1.854228e-01   -5.802766e-02
  15.00000   1    8.034300   -1.246274e-01   -3.564137e-02
  15.00000   1    8.302110   -8.372945e-02   -2.189703e-02
  15.00000   1    8.569920   -5.623645e-02   -1.346033e-02
  15.00000   1    8.837730   -3.776362e-02   -8.280533e-03
  15.00000   1    9.105540   -2.535554e-02   -5.098735e-03
  15.00000   1    9.373350   -1.702292e-02   -3.142866e-03
  15.00000   1    9.641160   -1.142800e-02   -1.939539e-03
  15.00000   1    9.908970   -7.671651e-03   -1.198470e-03
  15.00000   1   10.176780   -5.149869e-03   -7.415753e-04
  15.00000   1   10.444590   -3.456971e-03   -4.595433e-04
  15.00000   1   10.712400   -2.320546e-03   -2.852220e-04
  15.00000   1   10.980210   -1.557691e-03   -1.773237e-04
  15.00000   1   11.248020   -1.045610e-03   -1.104381e-04
  15.00000   1   11.515830   -7.018704e-04   -6.890970e-05
  15.00000   1   11.783640   -4.711324e-04   -4.308139e-05
  15.00000   1   12.051450   -3.162484e-04   -2.698886e-05
  15.00000   1   12.319260   -2.122820e-04   -1.694339e-05
  15.00000   1   12.587070   -1.424944e-04   -1.066029e-05
  15.00000   1   12.854880   -9.564935e-05   -6.722342e-06
  15.00000   1   13.122690   -6.420461e-05   -4.248937e-06
  15.00000   1   13.390500   -4.309732e-05   -2.691967e-06
  15.00000   1   13.658310   -2.892906e-05   -1.709645e-06
  15.00000   1   13.926120   -1.941862e-05   -1.088431e-06
  15.00000   1   14.193930   -1.303474e-05   -6.946433e-07
  15.00000   1   14.461740   -8.749559e-06   -4.444170e-07
  15.00000   1   14.729550   -5.873136e-06   -2.850257e-07
  15.00000   1   14.997360   -3.942339e-06   -1.832455e-07
  15.00000   1   15.265170   -2.646293e-06   -1.180932e-07
  15.00000   1   15.532980   -1.776322e-06   -7.628529e-08
  15.00000   1   15.800790   -1.192355e-06   -4.939217e-08
  15.00000   1   16.068600   -8.003677e-07   -3.205163e-08
  15.00000   1   16.336410   -5.372463e-07   -2.084427e-08
  15.00000   1   16.604220   -3.606263e-07   -1.358421e-08
  15.00000   1   16.872030   -2.420701e-07   -8.870695e-09
  15.00000   1   17.139840   -1.624894e-07   -5.803883e-09
  15.00000   1   17.407650   -1.090709e-07   -3.804330e-09
  15.00000   1   17.675460   -7.321379e-08   -2.498021e-09
  15.00000   1   17.943270   -4.914471e-08   -1.642978e-09
  15.00000   1   18.211080   -3.298836e-08   -1.082292e-09
  15.00000   1   18.478890   -2.214341e-08   -7.139926e-10
  15.00000   1   18.746700   -1.486375e-08   -4.716717e-10
  15.00000   1   19.014510   -9.977284e-09   -3.119925e-10
  15.00000   1   19.282320   -6.697246e-09   -2.066183e-10
  15.00000   1   19.550130   -4.495522e-09   -1.369865e-10
  15.00000   1   19.817940   -3.017616e-09   -9.091513e-11
  15.00000   1   20.085750   -2.025573e-09   -6.039640e-11
  15.00000   1   20.353560   -1.359665e-09   -4.015789e-11
  15.00000   1   20.621370   -9.126740e-10   -2.672306e-11
  15.00000   1   20.889180   -6.126319e-10   -1.779626e-11
  15.00000   2    0.267810   -4.472980e+01   -1.238318e+00
  15.00000   2    0.535620   -4.466948e+01   -1.246410e+00
  15.00000   2    0.803430   -4.458602e+01   -1.260018e+00
  15.00000   2    1.071240   -4.445809e+01   -1.282812e+00
  15.00000   2    1.339050   -4.425477e+01   -1.320846e+00
  15.00000   2    1.606860   -4.393184e+01   -1.384009e+00
  15.00000   2    1.874670   -4.342731e+01   -1.488252e+00
  15.00000   2    2.142480   -4.265698e+01   -1.658767e+00
  15.00000   2    2.410290   -4.151184e+01   -1.933952e+00
  15.00000   2    2.678100   -3.986115e+01   -2.368802e+00
  15.00000   2    2.945910   -3.756736e+01   -3.033391e+00
  15.00000   2    3.213720   -3.451933e+01   -3.996466e+00
  15.00000   2    3.481530   -3.068478e+01   -5.278652e+00
  15.00000   2    3.749340   -2.616674e+01   -6.768626e+00
  15.00000   2    4.017150   -2.122925e+01   -8.146312e+00
  15.00000   2    4.284960   -1.625685e+01   -8.936056e+00
  15.00000   2    4.552770   -1.163966e+01   -8.771540e+00
  15.00000   2    4.820580   -7.637336e+00   -7.682369e+00
  15.00000   2    5.088390   -4.397333e+00   -6.073687e+00
  15.00000   2    5.356200   -1.924396e+00   -4.423002e+00
  15.00000   2    5.624010   -1.272138e-01   -3.032231e+00
  15.00000   2    5.891820    1.125412e+00   -1.994232e+00
  15.00000   2    6.159630    1.965508e+00   -1.276316e+00
  15.00000   2    6.427440    2.506448e+00   -8.028501e-01
  15.00000   2    6.695250    2.837219e+00   -4.996560e-01
  15.00000   2    6.963060    3.023861e+00   -3.089655e-01
  15.00000   2    7.230870    3.113631e+00   -1.903333e-01
  15.00000   2    7.498680    3.139511e+00   -1.170076e-01
  15.00000   2    7.766490    3.124125e+00   -7.185649e-02
  15.00000   2    8.034300    3.082786e+00   -4.411229e-02
  15.00000   2    8.302110    3.025745e+00   -2.708206e-02
  15.00000   2    8.569920    2.959794e+00   -1.663247e-02
  15.00000   2    8.837730    2.889385e+00   -1.022049e-02
  15.00000   2    9.105540    2.817393e+00   -6.284813e-03
  15.00000   2    9.373350    2.745645e+00   -3.867855e-03
  15.00000   2    9.641160    2.675266e+00   -2.382595e-03
  15.00000   2    9.908970    2.606926e+00   -1.469176e-03
  15.00000   2   10.176780    2.540990e+00   -9.069432e-04
  15.00000   2   10.444590    2.477631e+00   -5.605415e-04
  15.00000   2   10.712400    2.416898e+00   -3.468929e-04
  15.00000   2   10.980210    2.358761e+00   -2.149721e-04
  15.00000   2   11.248020    2.303146e+00   -1.334157e-04
  15.00000   2   11.515830    2.249952e+00   -8.292948e-05
  15.00000   2   11.783640    2.199064e+00   -5.163306e-05
  15.00000   2   12.051450    2.150362e+00   -3.220345e-05
  15.00000   2   12.319260    2.103726e+00   -2.012198e-05
  15.00000   2   12.587070    2.059041e+00   -1.259708e-05
  15.00000   2   12.854880    2.016195e+00   -7.901972e-06
  15.00000   2   13.122690    1.975082e+00   -4.967073e-06
  15.00000   2   13.390500    1.935603e+00   -3.128930e-06
  15.00000   2   13.658310    1.897666e+00   -1.975372e-06
  15.00000   2   13.926120    1.861182e+00   -1.249925e-06
  15.00000   2   14.193930    1.826073e+00   -7.927225e-07
  15.00000   2   14.461740    1.792261e+00   -5.039372e-07
  15.00000   2   14.729550    1.759678e+00   -3.211152e-07
  15.00000   2   14.997360    1.728257e+00   -2.051073e-07
  15.00000   2   15.265170    1.697938e+00   -1.313224e-07
  15.00000   2   15.532980    1.668664e+00   -8.428117e-08
  15.00000   2   15.800790    1.640382e+00   -5.421856e-08
  15.00000   2   16.068600    1.613043e+00   -3.496055e-08
  15.00000   2   16.336410    1.586600e+00   -2.259457e-08
  15.00000   2   16.604220    1.561010e+00   -1.463536e-08
  15.00000   2   16.872030    1.536232e+00   -9.500606e-09
  15.00000   2   17.139840    1.512229e+00   -6.180431e-09
  15.00000   2   17.407650    1.488964e+00   -4.028785e-09
  15.00000   2   17.675460    1.466404e+00   -2.631379e-09
  15.00000   2   17.943270    1.444517e+00   -1.721911e-09
  15.00000   2   18.211080    1.423274e+00   -1.128803e-09
  15.00000   2   18.478890    1.402647e+00   -7.412559e-10
  15.00000   2   18.746700    1.382609e+00   -4.875524e-10
  15.00000   2   19.014510    1.363136e+00   -3.211727e-10
  15.00000   2   19.282320    1.344203e+00   -2.118759e-10
  15.00000   2   19.550130    1.325790e+00   -1.399625e-10
  15.00000   2   19.817940    1.307874e+00   -9.257458e-11
  15.00000   2   20.085750    1.290435e+00   -6.130354e-11
  15.00000   2   20.353560    1.273456e+00   -4.064041e-11
  15.00000   2   20.621370    1.256917e+00   -2.696966e-11
  15.00000   2   20.889180    1.240803e+00   -1.791455e-11
  16.00000   1    0.267810   -4.623564e+01   -1.352908e+00
  16.00000   1    0.535620   -4.615524e+01   -1.358594e+00
  16.00000   1    0.803430   -4.603597e+01   -1.368305e+00
  16.00000   1    1.071240   -4.585943e+01   -1.384795e+00
  16.00000   1    1.339050   -4.559892e+01   -1.412642e+00
  16.00000   1    1.606860   -4.521626e+01   -1.459381e+00
  16.00000   1    1.874670   -4.465796e+01   -1.537262e+00
  16.00000   1    2.142480   -4.385134e+01   -1.665762e+00
  16.00000   1    2.410290   -4.270229e+01   -1.874783e+00
  16.00000   1    2.678100   -4.109796e+01   -2.207458e+00
  16.00000   1    2.945910   -3.891961e+01   -2.719172e+00
  16.00000   1    3.213720   -3.607132e+01   -3.464833e+00
  16.00000   1    3.481530   -3.252521e+01   -4.461791e+00
  16.00000   1    3.749340   -2.837023e+01   -5.622623e+00
  16.00000   1    4.017150   -2.383429e+01   -6.692633e+00
  16.00000   1    4.284960   -1.924932e+01   -7.291431e+00
  16.00000   1    4.552770   -1.496159e+01   -7.126015e+00
  16.00000   1    4.820580   -1.123377e+01   -6.222302e+00
  16.00000   1    5.088390   -8.192738e+00   -4.908200e+00
  16.00000   1    5.356200   -5.838257e+00   -3.568011e+00
  16.00000   1    5.624010   -4.088024e+00   -2.442854e+00
  16.00000   1    5.891820   -2.825934e+00   -1.605107e+00
  16.00000   1    6.159630   -1.935662e+00   -1.026666e+00
  16.00000   1    6.427440   -1.317378e+00   -6.456267e-01
  16.00000   1    6.695250   -8.926209e-01   -4.018030e-01
  16.00000   1    6.963060   -6.029846e-01   -2.485171e-01
  16.00000   1    7.230870   -4.064897e-01   -1.531679e-01
  16.00000   1    7.498680   -2.736440e-01   -9.422691e-02
  16.00000   1    7.766490   -1.840402e-01   -5.792085e-02
  16.00000   1    8.034300   -1.236982e-01   -3.559917e-02
  16.00000   1    8.302110   -8.310514e-02   -2.188671e-02
  16.00000   1    8.569920   -5.581714e-02   -1.346438e-02
  16.00000   1    8.837730   -3.748204e-02   -8.289924e-03
  16.00000   1    9.105540   -2.516648e-02   -5.109100e-03
  16.00000   1    9.373350   -1.689600e-02   -3.152292e-03
  16.00000   1    9.641160   -1.134278e-02   -1.947367e-03
  16.00000   1    9.908970   -7.614449e-03   -1.204636e-03
  16.00000   1   10.176780   -5.111470e-03   -7.462689e-04
  16.00000   1   10.444590   -3.431195e-03   -4.630308e-04
  16.00000   1   10.712400   -2.303244e-03   -2.877677e-04
  16.00000   1   10.980210   -1.546076e-03   -1.791570e-04
  16.00000   1   11.248020   -1.037814e-03   -1.117444e-04
  16.00000   1   11.515830   -6.966371e-04   -6.983250e-05
  16.00000   1   11.783640   -4.676195e-04   -4.372877e-05
  16.00000   1   12.051450   -3.138903e-04   -2.744041e-05
  16.00000   1   12.319260   -2.106992e-04   -1.725681e-05
  16.00000   1   12.587070   -1.414319e-04   -1.087696e-05
  16.00000   1   12.854880   -9.493616e-05   -6.871592e-06
  16.00000   1   13.122690   -6.372588e-05   -4.351440e-06
  16.00000   1   13.390500   -4.277597e-05   -2.762182e-06
  16.00000   1   13.658310   -2.871335e-05   -1.757634e-06
  16.00000   1   13.926120   -1.927383e-05   -1.121164e-06
  16.00000   1   14.193930   -1.293754e-05   -7.169323e-07
  16.00000   1   14.461740   -8.684319e-06   -4.595709e-07
  16.00000   1   14.729550   -5.829344e-06   -2.953147e-07
  16.00000   1   14.997360   -3.912944e-06   -1.902231e-07
  16.00000   1   15.265170   -2.626561e-06   -1.228202e-07
  16.00000   1   15.532980   -1.763078e-06   -7.948454e-08
  16.00000   1   15.800790   -1.183465e-06   -5.155563e-08
  16.00000   1   16.068600   -7.943999e-07   -3.351356e-08
  16.00000   1   16.336410   -5.332405e-07   -2.183149e-08
  16.00000   1   16.604220   -3.579373e-07   -1.425047e-08
  16.00000   1   16.872030   -2.402652e-07   -9.320103e-09
  16.00000   1   17.139840   -1.612779e-07   -6.106873e-09
  16.00000   1   17.407650   -1.082577e-07   -4.008518e-09
  16.00000   1   17.675460   -7.266789e-08   -2.635572e-09
  16.00000   1   17.943270   -4.877827e-08   -1.735607e-09
  16.00000   1   18.211080   -3.274239e-08   -1.144650e-09
  16.00000   1   18.478890   -2.197831e-08   -7.559602e-10
  16.00000   1   18.746700   -1.475292e-08   -4.999094e-10
  16.00000   1   19.014510   -9.902891e-09   -3.309876e-10
  16.00000   1   19.282320   -6.647309e-09   -2.193935e-10
  16.00000   1   19.550130   -4.462002e-09   -1.455768e-10
  16.00000   1   19.817940   -2.995116e-09   -9.669052e-11
  16.00000   1   20.085750   -2.010470e-09   -6.427868e-11
  16.00000   1   20.353560   -1.349527e-09   -4.276724e-11
  16.00000   1   20.621370   -9.058688e-10   -2.847663e-11
  16.00000   1   20.889180   -6.080639e-10   -1.897460e-11
  16.00000   2    0.267810   -4.432851e+01   -1.337906e+00
  16.00000   2    0.535620   -4.426888e+01   -1.345773e+00
  16.00000   2    0.803430   -4.418646e+01   -1.359039e+00
  16.00000   2    1.071240   -4.406006e+01   -1.381313e+00
  16.00000   2    1.339050   -4.385901e+01   -1.418558e+00
  16.00000   2    1.606860   -4.353940e+01   -1.480524e+00
  16.00000   2    1.874670   -4.303971e+01   -1.582961e+00
  16.00000   2    2.142480   -4.227638e+01   -1.750765e+00
  16.00000   2    2.410290   -4.114122e+01   -2.021923e+00
  16.00000   2    2.678100   -3.950445e+01   -2.450896e+00
  16.00000   2    2.945910   -3.722957e+01   -3.107128e+00
  16.00000   2    3.213720   -3.420626e+01   -4.058799e+00
  16.00000   2    3.481530   -3.040248e+01   -5.326366e+00
  16.00000   2    3.749340   -2.592050e+01   -6.799274e+00
  16.00000   2    4.017150   -2.102238e+01   -8.159590e+00
  16.00000   2    4.284960   -1.608978e+01   -8.934832e+00
  16.00000   2    4.552770   -1.150981e+01   -8.761333e+00
