# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: -8 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26746 fm step
# l = 0 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
   5.00000   1    2.139680   -4.759506e+01   -8.391150e-01
   5.00000   1    2.407140   -4.635460e+01   -1.059431e+00
   5.00000   1    2.674600   -4.462292e+01   -1.406085e+00
   5.00000   1    2.942060   -4.227159e+01   -1.934271e+00
   5.00000   1    3.209520   -3.919627e+01   -2.698631e+00
   5.00000   1    3.476980   -3.536530e+01   -3.717330e+00
   5.00000   1    3.744440   -3.087242e+01   -4.907101e+00
   5.00000   1    4.011900   -2.596146e+01   -6.022183e+00
   5.00000   1    4.279360   -2.098987e+01   -6.692015e+00
   5.00000   1    4.546820   -1.633277e+01   -6.624538e+00
   5.00000   1    4.814280   -1.227689e+01   -5.832487e+00
   5.00000   1    5.081740   -8.962836e+00   -4.624456e+00
   5.00000   1    5.349200   -6.393166e+00   -3.371413e+00
   5.00000   1    5.616660   -4.480472e+00   -2.310952e+00
   5.00000   1    5.884120   -3.099662e+00   -1.518260e+00
   5.00000   1    6.151580   -2.124685e+00   -9.700455e-01
   5.00000   1    6.419040   -1.446989e+00   -6.088758e-01
   5.00000   1    6.686500   -9.810553e-01   -3.779795e-01
   5.00000   1    6.953960   -6.631190e-01   -2.330660e-01
   5.00000   1    7.221420   -4.472847e-01   -1.431322e-01
   5.00000   1    7.488880   -3.012749e-01   -8.769546e-02
   5.00000   1    7.756340   -2.027344e-01   -5.366060e-02
   5.00000   1    8.023800   -1.363365e-01   -3.281392e-02
   5.00000   1    8.291260   -9.164497e-02   -2.006159e-02
   5.00000   1    8.558720   -6.158549e-02   -1.226577e-02
   5.00000   1    8.826180   -4.137739e-02   -7.501095e-03
   5.00000   1    9.093640   -2.779652e-02   -4.588928e-03
   5.00000   1    9.361100   -1.867150e-02   -2.808648e-03
   5.00000   1    9.628560   -1.254129e-02   -1.719959e-03
   5.00000   1    9.896020   -8.423410e-03   -1.053914e-03
   5.00000   1   10.163480   -5.657466e-03   -6.462314e-04
   5.00000   1   10.430940   -3.799690e-03   -3.965488e-04
   5.00000   1   10.698400   -2.551932e-03   -2.435346e-04
   5.00000   1   10.965860   -1.713904e-03   -1.496964e-04
   5.00000   1   11.233320   -1.151069e-03   -9.210450e-05
   5.00000   1   11.500780   -7.730628e-04   -5.672868e-05
   5.00000   1   11.768240   -5.191909e-04   -3.497938e-05
   5.00000   1   12.035700   -3.486894e-04   -2.159462e-05
   5.00000   1   12.303160   -2.341800e-04   -1.334875e-05
   5.00000   1   12.570620   -1.572753e-04   -8.262973e-06
   5.00000   1   12.838080   -1.056261e-04   -5.122387e-06
   5.00000   1   13.105540   -7.093844e-05   -3.180454e-06
   5.00000   1   13.373000   -4.764222e-05   -1.978003e-06
   5.00000   1   13.640460   -3.199648e-05   -1.232329e-06
   5.00000   1   13.907920   -2.148881e-05   -7.691798e-07
   5.00000   1   14.175380   -1.443187e-05   -4.810272e-07
   5.00000   1   14.442840   -9.692433e-06   -3.014319e-07
   5.00000   1   14.710300   -6.509430e-06   -1.892876e-07
   5.00000   1   14.977760   -4.371728e-06   -1.191245e-07
   5.00000   1   15.245220   -2.936049e-06   -7.513729e-08
   5.00000   1   15.512680   -1.971848e-06   -4.750200e-08
   5.00000   1   15.780140   -1.324291e-06   -3.010178e-08
   5.00000   1   16.047600   -8.893930e-07   -1.912116e-08
   5.00000   1   16.315060   -5.973156e-07   -1.217560e-08
   5.00000   1   16.582520   -4.011566e-07   -7.771937e-09
   5.00000   1   16.849980   -2.694165e-07   -4.973168e-09
   5.00000   1   17.117440   -1.809399e-07   -3.190066e-09
   5.00000   1   17.384900   -1.215191e-07   -2.051262e-09
   5.00000   1   17.652360   -8.161209e-08   -1.322163e-09
   5.00000   1   17.919820   -5.481061e-08   -8.542280e-10
   5.00000   1   18.187280   -3.681076e-08   -5.531789e-10
   5.00000   1   18.454740   -2.472208e-08   -3.590331e-10
   5.00000   1   18.722200   -1.660332e-08   -2.335345e-10
   5.00000   1   18.989660   -1.115078e-08   -1.522238e-10
   5.00000   1   19.257120   -7.488853e-09   -9.942458e-11
   5.00000   1   19.524580   -5.029507e-09   -6.506500e-11
   5.00000   1   19.792040   -3.377813e-09   -4.265841e-11
   5.00000   1   20.059500   -2.268536e-09   -2.801726e-11
   5.00000   1   20.326960   -1.523547e-09   -1.843190e-11
   5.00000   1   20.594420   -1.023213e-09   -1.214499e-11
   5.00000   1   20.861880   -6.871889e-10   -8.014320e-12
   5.00000   1   21.129340   -4.615155e-10   -5.295889e-12
   5.00000   2    0.267460   -4.885858e+01   -4.233467e-01
   5.00000   2    0.534920   -4.879120e+01   -4.314622e-01
   5.00000   2    0.802380   -4.869734e+01   -4.448758e-01
   5.00000   2    1.069840   -4.855413e+01   -4.670064e-01
   5.00000   2    1.337300   -4.832846e+01   -5.034331e-01
   5.00000   2    1.604760   -4.797298e+01   -5.631916e-01
   5.00000   2    1.872220   -4.742135e+01   -6.607362e-01
   5.00000   2    2.139680   -4.658345e+01   -8.187212e-01
   5.00000   2    2.407140   -4.534258e+01   -1.071441e+00
   5.00000   2    2.674600   -4.355869e+01   -1.467731e+00
   5.00000   2    2.942060   -4.108409e+01   -2.069569e+00
   5.00000   2    3.209520   -3.779880e+01   -2.937814e+00
   5.00000   2    3.476980   -3.366643e+01   -4.091777e+00
   5.00000   2    3.744440   -2.879475e+01   -5.436792e+00
   5.00000   2    4.011900   -2.346415e+01   -6.696976e+00
   5.00000   2    4.279360   -1.808566e+01   -7.458379e+00
   5.00000   2    4.546820   -1.308044e+01   -7.395326e+00
   5.00000   2    4.814280   -8.733301e+00   -6.521223e+00
   5.00000   2    5.081740   -5.205840e+00   -5.178824e+00
   5.00000   2    5.349200   -2.506011e+00   -3.781671e+00
   5.00000   2    5.616660   -5.373482e-01   -2.596183e+00
   5.00000   2    5.884120    8.406788e-01   -1.708086e+00
   5.00000   2    6.151580    1.770281e+00   -1.092727e+00
   5.00000   2    6.419040    2.374001e+00   -6.866584e-01
   5.00000   2    6.686500    2.748260e+00   -4.266914e-01
   5.00000   2    6.953960    2.964763e+00   -2.633325e-01
   5.00000   2    7.221420    3.074902e+00   -1.618428e-01
   5.00000   2    7.488880    3.114611e+00   -9.922401e-02
   5.00000   2    7.756340    3.108576e+00   -6.074811e-02
   5.00000   2    8.023800    3.073537e+00   -3.716432e-02
   5.00000   2    8.291260    3.020724e+00   -2.272879e-02
   5.00000   2    8.558720    2.957599e+00   -1.389944e-02
   5.00000   2    8.826180    2.889066e+00   -8.500892e-03
   5.00000   2    9.093640    2.818310e+00   -5.200318e-03
   5.00000   2    9.361100    2.747367e+00   -3.182231e-03
   5.00000   2    9.628560    2.677504e+00   -1.948050e-03
   5.00000   2    9.896020    2.609484e+00   -1.193057e-03
   5.00000   2   10.163480    2.543739e+00   -7.310360e-04
   5.00000   2   10.430940    2.480485e+00   -4.481841e-04
   5.00000   2   10.698400    2.419798e+00   -2.749400e-04
   5.00000   2   10.965860    2.361671e+00   -1.687748e-04
   5.00000   2   11.233320    2.306041e+00   -1.036791e-04
   5.00000   2   11.500780    2.252816e+00   -6.374044e-05
   5.00000   2   11.768240    2.201887e+00   -3.922005e-05
   5.00000   2   12.035700    2.153139e+00   -2.415462e-05
   5.00000   2   12.303160    2.106455e+00   -1.489096e-05
   5.00000   2   12.570620    2.061719e+00   -9.189853e-06
   5.00000   2   12.838080    2.018822e+00   -5.677957e-06
   5.00000   2   13.105540    1.977659e+00   -3.512441e-06
   5.00000   2   13.373000    1.938131e+00   -2.175685e-06
   5.00000   2   13.640460    1.900146e+00   -1.349556e-06
   5.00000   2   13.907920    1.863616e+00   -8.383635e-07
   5.00000   2   14.175380    1.828461e+00   -5.216254e-07
   5.00000   2   14.442840    1.794605e+00   -3.250941e-07
   5.00000   2   14.710300    1.761980e+00   -2.029654e-07
   5.00000   2   14.977760    1.730518e+00   -1.269506e-07
   5.00000   2   15.245220    1.700160e+00   -7.955810e-08
   5.00000   2   15.512680    1.670848e+00   -4.995805e-08
   5.00000   2   15.780140    1.642529e+00   -3.143624e-08
   5.00000   2   16.047600    1.615154e+00   -1.982392e-08
   5.00000   2   16.315060    1.588676e+00   -1.252880e-08
   5.00000   2   16.582520    1.563053e+00   -7.936214e-09
   5.00000   2   16.849980    1.538243e+00   -5.038722e-09
   5.00000   2   17.117440    1.514208e+00   -3.206606e-09
   5.00000   2   17.384900    1.490912e+00   -2.045498e-09
   5.00000   2   17.652360    1.468323e+00   -1.307936e-09
   5.00000   2   17.919820    1.446407e+00   -8.383167e-10
   5.00000   2   18.187280    1.425137e+00   -5.385920e-10
   5.00000   2   18.454740    1.404483e+00   -3.468427e-10
   5.00000   2   18.722200    1.384419e+00   -2.238784e-10
   5.00000   2   18.989660    1.364920e+00   -1.448374e-10
   5.00000   2   19.257120    1.345962e+00   -9.391082e-11
   5.00000   2   19.524580    1.327525e+00   -6.102266e-11
   5.00000   2   19.792040    1.309585e+00   -3.973542e-11
   5.00000   2   20.059500    1.292124e+00   -2.592649e-11
   5.00000   2   20.326960    1.275122e+00   -1.694941e-11
   5.00000   2   20.594420    1.258562e+00   -1.110131e-11
   5.00000   2   20.861880    1.242427e+00   -7.283917e-12
   5.00000   2   21.129340    1.226700e+00   -4.787279e-12
   6.00000   1    0.267460   -4.980325e+01   -5.607222e-01
   6.00000   1    0.534920   -4.971682e+01   -5.676642e-01
   6.00000   1    0.802380   -4.958868e+01   -5.792107e-01
   6.00000   1    1.069840   -4.939911e+01   -5.983716e-01
   6.00000   1    1.337300   -4.911951e+01   -6.300797e-01
   6.00000   1    1.604760   -4.870900e+01   -6.823580e-01
   6.00000   1    1.872220   -4.811032e+01   -7.680940e-01
   6.00000   1    2.139680   -4.724567e+01   -9.075724e-01
   6.00000   1    2.407140   -4.601432e+01   -1.131635e+00
   6.00000   1    2.674600   -4.429535e+01   -1.484412e+00
   6.00000   1    2.942060   -4.196128e+01   -2.022226e+00
   6.00000   1    3.209520   -3.890854e+01   -2.800856e+00
   6.00000   1    3.476980   -3.510569e+01   -3.838852e+00
   6.00000   1    3.744440   -3.064579e+01   -5.051141e+00
   6.00000   1    4.011900   -2.577088e+01   -6.186602e+00
   6.00000   1    4.279360   -2.083579e+01   -6.866582e+00
   6.00000   1    4.546820   -1.621287e+01   -6.792741e+00
   6.00000   1    4.814280   -1.218677e+01   -5.978401e+00
   6.00000   1    5.081740   -8.897041e+00   -4.739349e+00
   6.00000   1    5.349200   -6.346235e+00   -3.455029e+00
   6.00000   1    5.616660   -4.447581e+00   -2.368368e+00
   6.00000   1    5.884120   -3.076908e+00   -1.556143e+00
   6.00000   1    6.151580   -2.109088e+00   -9.943993e-01
   6.00000   1    6.419040   -1.436367e+00   -6.242796e-01
   6.00000   1    6.686500   -9.738535e-01   -3.876277e-01
   6.00000   1    6.953960   -6.582511e-01   -2.390754e-01
   6.00000   1    7.221420   -4.440012e-01   -1.468642e-01
   6.00000   1    7.488880   -2.990633e-01   -9.001022e-02
   6.00000   1    7.756340   -2.012461e-01   -5.509604e-02
   6.00000   1    8.023800   -1.353357e-01   -3.370450e-02
   6.00000   1    8.291260   -9.097222e-02   -2.061467e-02
   6.00000   1    8.558720   -6.113340e-02   -1.260967e-02
   6.00000   1    8.826180   -4.107364e-02   -7.715255e-03
   6.00000   1    9.093640   -2.759247e-02   -4.722516e-03
   6.00000   1    9.361100   -1.853444e-02   -2.892128e-03
   6.00000   1    9.628560   -1.244923e-02   -1.772227e-03
   6.00000   1    9.896020   -8.361575e-03   -1.086706e-03
   6.00000   1   10.163480   -5.615935e-03   -6.668490e-04
   6.00000   1   10.430940   -3.771797e-03   -4.095402e-04
   6.00000   1   10.698400   -2.533198e-03   -2.517394e-04
   6.00000   1   10.965860   -1.701322e-03   -1.548902e-04
   6.00000   1   11.233320   -1.142619e-03   -9.540008e-05
   6.00000   1   11.500780   -7.673878e-04   -5.882488e-05
   6.00000   1   11.768240   -5.153796e-04   -3.631594e-05
   6.00000   1   12.035700   -3.461297e-04   -2.244892e-05
   6.00000   1   12.303160   -2.324609e-04   -1.389614e-05
   6.00000   1   12.570620   -1.561208e-04   -8.614568e-06
   6.00000   1   12.838080   -1.048507e-04   -5.348766e-06
   6.00000   1   13.105540   -7.041769e-05   -3.326558e-06
   6.00000   1   13.373000   -4.729248e-05   -2.072519e-06
   6.00000   1   13.640460   -3.176160e-05   -1.293611e-06
   6.00000   1   13.907920   -2.133107e-05   -8.090018e-07
   6.00000   1   14.175380   -1.432593e-05   -5.069597e-07
   6.00000   1   14.442840   -9.621283e-06   -3.183543e-07
   6.00000   1   14.710300   -6.461646e-06   -2.003522e-07
   6.00000   1   14.977760   -4.339636e-06   -1.263728e-07
   6.00000   1   15.245220   -2.914496e-06   -7.989410e-08
   6.00000   1   15.512680   -1.957373e-06   -5.062907e-08
   6.00000   1   15.780140   -1.314570e-06   -3.216080e-08
   6.00000   1   16.047600   -8.828641e-07   -2.047898e-08
   6.00000   1   16.315060   -5.929308e-07   -1.307230e-08
   6.00000   1   16.582520   -3.982118e-07   -8.364906e-09
   6.00000   1   16.849980   -2.674387e-07   -5.365777e-09
   6.00000   1   17.117440   -1.796116e-07   -3.450318e-09
   6.00000   1   17.384900   -1.206270e-07   -2.223965e-09
   6.00000   1   17.652360   -8.101299e-08   -1.436884e-09
   6.00000   1   17.919820   -5.440826e-08   -9.305037e-10
   6.00000   1   18.187280   -3.654054e-08   -6.039370e-10
   6.00000   1   18.454740   -2.454059e-08   -3.928372e-10
   6.00000   1   18.722200   -1.648144e-08   -2.560639e-10
   6.00000   1   18.989660   -1.106892e-08   -1.672491e-10
   6.00000   1   19.257120   -7.433879e-09   -1.094514e-10
   6.00000   1   19.524580   -4.992587e-09   -7.175998e-11
   6.00000   1   19.792040   -3.353017e-09   -4.713103e-11
   6.00000   1   20.059500   -2.251883e-09   -3.100663e-11
   6.00000   1   20.326960   -1.512363e-09   -2.043078e-11
   6.00000   1   20.594420   -1.015702e-09   -1.348209e-11
   6.00000   1   20.861880   -6.821443e-10   -8.909069e-12
   6.00000   1   21.129340   -4.581276e-10   -5.894826e-12
   6.00000   2    0.267460   -4.843620e+01   -4.880408e-01
   6.00000   2    0.534920   -4.836955e+01   -4.964241e-01
   6.00000   2    0.802380   -4.827677e+01   -5.102938e-01
   6.00000   2    1.069840   -4.813518e+01   -5.331974e-01
   6.00000   2    1.337300   -4.791188e+01   -5.709268e-01
   6.00000   2    1.604760   -4.755988e+01   -6.328673e-01
   6.00000   2    1.872220   -4.701332e+01   -7.340402e-01
   6.00000   2    2.139680   -4.618276e+01   -8.980000e-01
   6.00000   2    2.407140   -4.495233e+01   -1.160419e+00
   6.00000   2    2.674600   -4.318302e+01   -1.572117e+00
   6.00000   2    2.942060   -4.072821e+01   -2.197611e+00
   6.00000   2    3.209520   -3.746882e+01   -3.100279e+00
   6.00000   2    3.476980   -3.336869e+01   -4.300230e+00
   6.00000   2    3.744440   -2.853484e+01   -5.698821e+00
   6.00000   2    4.011900   -2.324559e+01   -7.008551e+00
   6.00000   2    4.279360   -1.790896e+01   -7.798032e+00
   6.00000   2    4.546820   -1.294294e+01   -7.727954e+00
   6.00000   2    4.814280   -8.629945e+00   -6.812565e+00
   6.00000   2    5.081740   -5.130384e+00   -5.409463e+00
   6.00000   2    5.349200   -2.452189e+00   -3.949947e+00
   6.00000   2    5.616660   -4.996283e-01   -2.711793e+00
   6.00000   2    5.884120    8.667741e-01   -1.784289e+00
   6.00000   2    6.151580    1.788168e+00   -1.141608e+00
   6.00000   2    6.419040    2.386183e+00   -7.174785e-01
   6.00000   2    6.686500    2.756520e+00   -4.459191e-01
   6.00000   2    6.953960    2.970345e+00   -2.752523e-01
   6.00000   2    7.221420    3.078668e+00   -1.692055e-01
   6.00000   2    7.488880    3.117148e+00   -1.037631e-01
   6.00000   2    7.756340    3.110283e+00   -6.354402e-02
   6.00000   2    8.023800    3.074685e+00   -3.888621e-02
   6.00000   2    8.291260    3.021496e+00   -2.378952e-02
   6.00000   2    8.558720    2.958117e+00   -1.455325e-02
   6.00000   2    8.826180    2.889414e+00   -8.904204e-03
   6.00000   2    9.093640    2.818544e+00   -5.449343e-03
   6.00000   2    9.361100    2.747524e+00   -3.336158e-03
   6.00000   2    9.628560    2.677609e+00   -2.043309e-03
   6.00000   2    9.896020    2.609555e+00   -1.252085e-03
   6.00000   2   10.163480    2.543787e+00   -7.676652e-04
   6.00000   2   10.430940    2.480517e+00   -4.709480e-04
   6.00000   2   10.698400    2.419819e+00   -2.891095e-04
   6.00000   2   10.965860    2.361685e+00   -1.776095e-04
   6.00000   2   11.233320    2.306050e+00   -1.091973e-04
   6.00000   2   11.500780    2.252822e+00   -6.719364e-05
   6.00000   2   11.768240    2.201891e+00   -4.138519e-05
   6.00000   2   12.035700    2.153142e+00   -2.551490e-05
   6.00000   2   12.303160    2.106457e+00   -1.574737e-05
   6.00000   2   12.570620    2.061720e+00   -9.730205e-06
   6.00000   2   12.838080    2.018823e+00   -6.019652e-06
   6.00000   2   13.105540    1.977660e+00   -3.729006e-06
   6.00000   2   13.373000    1.938132e+00   -2.313263e-06
   6.00000   2   13.640460    1.900146e+00   -1.437161e-06
   6.00000   2   13.907920    1.863616e+00   -8.942794e-07
   6.00000   2   14.175380    1.828461e+00   -5.574004e-07
   6.00000   2   14.442840    1.794606e+00   -3.480375e-07
   6.00000   2   14.710300    1.761980e+00   -2.177144e-07
   6.00000   2   14.977760    1.730518e+00   -1.364542e-07
   6.00000   2   15.245220    1.700160e+00   -8.569590e-08
   6.00000   2   15.512680    1.670848e+00   -5.393109e-08
   6.00000   2   15.780140    1.642529e+00   -3.401370e-08
   6.00000   2   16.047600    1.615154e+00   -2.149963e-08
   6.00000   2   16.315060    1.588676e+00   -1.362051e-08
   6.00000   2   16.582520    1.563053e+00   -8.648876e-09
   6.00000   2   16.849980    1.538243e+00   -5.504843e-09
   6.00000   2   17.117440    1.514208e+00   -3.512036e-09
   6.00000   2   17.384900    1.490912e+00   -2.245986e-09
   6.00000   2   17.652360    1.468323e+00   -1.439758e-09
   6.00000   2   17.919820    1.446407e+00   -9.251270e-10
   6.00000   2   18.187280    1.425137e+00   -5.958453e-10
   6.00000   2   18.454740    1.404483e+00   -3.846554e-10
   6.00000   2   18.722200    1.384419e+00   -2.488844e-10
   6.00000   2   18.989660    1.364920e+00   -1.613944e-10
   6.00000   2   19.257120    1.345962e+00   -1.048862e-10
   6.00000   2   19.524580    1.327525e+00   -6.830581e-11
   6.00000   2   19.792040    1.309585e+00   -4.457323e-11
   6.00000   2   20.059500    1.292124e+00   -2.914295e-11
   6.00000   2   20.326960    1.275122e+00   -1.908971e-11
   6.00000   2   20.594420    1.258562e+00   -1.252663e-11
   6.00000   2   20.861880    1.242427e+00   -8.233789e-12
   6.00000   2   21.129340    1.226700e+00   -5.420721e-12
   7.00000   1    0.267460   -4.943705e+01   -6.272824e-01
   7.00000   1    0.534920   -4.935126e+01   -6.342416e-01
   7.00000   1    0.802380   -4.922407e+01   -6.458348e-01
   7.00000   1    1.069840   -4.903589e+01   -6.650996e-01
   7.00000   1    1.337300   -4.875834e+01   -6.970188e-01
   7.00000   1    1.604760   -4.835085e+01   -7.497029e-01
   7.00000   1    1.872220   -4.775657e+01   -8.361902e-01
   7.00000   1    2.139680   -4.689828e+01   -9.770162e-01
   7.00000   1    2.407140   -4.567599e+01   -1.203425e+00
   7.00000   1    2.674600   -4.396966e+01   -1.560147e+00
   7.00000   1    2.942060   -4.165275e+01   -2.104304e+00
   7.00000   1    3.209520   -3.862245e+01   -2.892493e+00
   7.00000   1    3.476980   -3.484756e+01   -3.943538e+00
   7.00000   1    3.744440   -3.042046e+01   -5.171046e+00
   7.00000   1    4.011900   -2.558139e+01   -6.319961e+00
   7.00000   1    4.279360   -2.068258e+01   -7.005685e+00
   7.00000   1    4.546820   -1.609366e+01   -6.925300e+00
   7.00000   1    4.814280   -1.209716e+01   -6.092678e+00
   7.00000   1    5.081740   -8.831623e+00   -4.829065e+00
   7.00000   1    5.349200   -6.299572e+00   -3.520272e+00
   7.00000   1    5.616660   -4.414879e+00   -2.413203e+00
   7.00000   1    5.884120   -3.054284e+00   -1.585779e+00
   7.00000   1    6.151580   -2.093580e+00   -1.013501e+00
   7.00000   1    6.419040   -1.425805e+00   -6.364006e-01
   7.00000   1    6.686500   -9.666929e-01   -3.952480e-01
   7.00000   1    6.953960   -6.534111e-01   -2.438415e-01
   7.00000   1    7.221420   -4.407366e-01   -1.498374e-01
   7.00000   1    7.488880   -2.968644e-01   -9.186341e-02
   7.00000   1    7.756340   -1.997664e-01   -5.625126e-02
   7.00000   1    8.023800   -1.343406e-01   -3.442523e-02
   7.00000   1    8.291260   -9.030331e-02   -2.106489e-02
   7.00000   1    8.558720   -6.068390e-02   -1.289136e-02
   7.00000   1    8.826180   -4.077163e-02   -7.891819e-03
   7.00000   1    9.093640   -2.738959e-02   -4.833404e-03
   7.00000   1    9.361100   -1.839816e-02   -2.961915e-03
   7.00000   1    9.628560   -1.235769e-02   -1.816244e-03
   7.00000   1    9.896020   -8.300094e-03   -1.114532e-03
   7.00000   1   10.163480   -5.574642e-03   -6.844807e-04
   7.00000   1   10.430940   -3.744063e-03   -4.207390e-04
   7.00000   1   10.698400   -2.514572e-03   -2.588695e-04
   7.00000   1   10.965860   -1.688813e-03   -1.594410e-04
   7.00000   1   11.233320   -1.134218e-03   -9.831174e-05
   7.00000   1   11.500780   -7.617454e-04   -6.069235e-05
   7.00000   1   11.768240   -5.115901e-04   -3.751661e-05
   7.00000   1   12.035700   -3.435846e-04   -2.322273e-05
   7.00000   1   12.303160   -2.307517e-04   -1.439603e-05
   7.00000   1   12.570620   -1.549729e-04   -8.938246e-06
   7.00000   1   12.838080   -1.040798e-04   -5.558821e-06
   7.00000   1   13.105540   -6.989992e-05   -3.463174e-06
   7.00000   1   13.373000   -4.694475e-05   -2.161559e-06
   7.00000   1   13.640460   -3.152806e-05   -1.351761e-06
   7.00000   1   13.907920   -2.117422e-05   -8.470527e-07
   7.00000   1   14.175380   -1.422059e-05   -5.319045e-07
   7.00000   1   14.442840   -9.550539e-06   -3.347362e-07
   7.00000   1   14.710300   -6.414134e-06   -2.111286e-07
   7.00000   1   14.977760   -4.307727e-06   -1.334729e-07
   7.00000   1   15.245220   -2.893066e-06   -8.457902e-08
   7.00000   1   15.512680   -1.942981e-06   -5.372467e-08
   7.00000   1   15.780140   -1.304904e-06   -3.420891e-08
   7.00000   1   16.047600   -8.763725e-07   -2.183569e-08
   7.00000   1   16.315060   -5.885711e-07   -1.397204e-08
   7.00000   1   16.582520   -3.952838e-07   -8.962217e-09
   7.00000   1   16.849980   -2.654723e-07   -5.762702e-09
   7.00000   1   17.117440   -1.782910e-07   -3.714320e-09
   7.00000   1   17.384900   -1.197401e-07   -2.399704e-09
   7.00000   1   17.652360   -8.041732e-08   -1.553958e-09
   7.00000   1   17.919820   -5.400820e-08   -1.008552e-09
   7.00000   1   18.187280   -3.627186e-08   -6.560020e-10
   7.00000   1   18.454740   -2.436015e-08   -4.275899e-10
   7.00000   1   18.722200   -1.636026e-08   -2.792735e-10
   7.00000   1   18.989660   -1.098753e-08   -1.827574e-10
   7.00000   1   19.257120   -7.379219e-09   -1.198186e-10
   7.00000   1   19.524580   -4.955877e-09   -7.869324e-11
   7.00000   1   19.792040   -3.328363e-09   -5.176957e-11
   7.00000   1   20.059500   -2.235326e-09   -3.411103e-11
   7.00000   1   20.326960   -1.501243e-09   -2.250909e-11
   7.00000   1   20.594420   -1.008233e-09   -1.487387e-11
   7.00000   1   20.861880   -6.771286e-10   -9.841346e-12
   7.00000   1   21.129340   -4.547590e-10   -6.519458e-12
   7.00000   2    0.267460   -4.801594e+01   -5.567957e-01
   7.00000   2    0.534920   -4.795002e+01   -5.653666e-01
   7.00000   2    0.802380   -4.785832e+01   -5.795625e-01
   7.00000   2    1.069840   -4.771832e+01   -6.030279e-01
   7.00000   2    1.337300   -4.749739e+01   -6.417172e-01
   7.00000   2    1.604760   -4.714885e+01   -7.052849e-01
   7.00000   2    1.872220   -4.660735e+01   -8.091914e-01
   7.00000   2    2.139680   -4.578408e+01   -9.776925e-01
   7.00000   2    2.407140   -4.456404e+01   -1.247541e+00
   7.00000   2    2.674600   -4.280923e+01   -1.671118e+00
   7.00000   2    2.942060   -4.037413e+01   -2.314955e+00
   7.00000   2    3.209520   -3.714049e+01   -3.244425e+00
   7.00000   2    3.476980   -3.307246e+01   -4.480274e+00
   7.00000   2    3.744440   -2.827624e+01   -5.920678e+00
   7.00000   2    4.011900   -2.302812e+01   -7.268828e+00
   7.00000   2    4.279360   -1.773314e+01   -8.079361e+00
   7.00000   2    4.546820   -1.280612e+01   -8.002077e+00
   7.00000   2    4.814280   -8.527107e+00   -7.051997e+00
   7.00000   2    5.081740   -5.055307e+00   -5.598760e+00
   7.00000   2    5.349200   -2.398637e+00   -4.088012e+00
   7.00000   2    5.616660   -4.620977e-01   -2.806675e+00
   7.00000   2    5.884120    8.927383e-01   -1.846878e+00
   7.00000   2    6.151580    1.805965e+00   -1.181801e+00
   7.00000   2    6.419040    2.398303e+00   -7.428560e-01
   7.00000   2    6.686500    2.764737e+00   -4.617770e-01
   7.00000   2    6.953960    2.975900e+00   -2.851012e-01
   7.00000   2    7.221420    3.082415e+00   -1.753013e-01
   7.00000   2    7.488880    3.119671e+00   -1.075295e-01
   7.00000   2    7.756340    3.111981e+00   -6.586968e-02
   7.00000   2    8.023800    3.075827e+00   -4.032226e-02
   7.00000   2    8.291260    3.022263e+00   -2.467668e-02
   7.00000   2    8.558720    2.958633e+00   -1.510175e-02
   7.00000   2    8.826180    2.889761e+00   -9.243667e-03
   7.00000   2    9.093640    2.818777e+00   -5.659683e-03
   7.00000   2    9.361100    2.747680e+00   -3.466662e-03
   7.00000   2    9.628560    2.677714e+00   -2.124396e-03
   7.00000   2    9.896020    2.609626e+00   -1.302547e-03
   7.00000   2   10.163480    2.543834e+00   -7.991197e-04
   7.00000   2   10.430940    2.480548e+00   -4.905891e-04
   7.00000   2   10.698400    2.419841e+00   -3.013965e-04
   7.00000   2   10.965860    2.361699e+00   -1.853109e-04
   7.00000   2   11.233320    2.306060e+00   -1.140341e-04
   7.00000   2   11.500780    2.252829e+00   -7.023773e-05
   7.00000   2   11.768240    2.201896e+00   -4.330515e-05
   7.00000   2   12.035700    2.153145e+00   -2.672853e-05
   7.00000   2   12.303160    2.106459e+00   -1.651627e-05
   7.00000   2   12.570620    2.061722e+00   -1.021847e-05
   7.00000   2   12.838080    2.018824e+00   -6.330437e-06
   7.00000   2   13.105540    1.977660e+00   -3.927293e-06
   7.00000   2   13.373000    1.938132e+00   -2.440075e-06
   7.00000   2   13.640460    1.900146e+00   -1.518456e-06
   7.00000   2   13.907920    1.863616e+00   -9.465184e-07
   7.00000   2   14.175380    1.828461e+00   -5.910474e-07
   7.00000   2   14.442840    1.794606e+00   -3.697596e-07
   7.00000   2   14.710300    1.761980e+00   -2.317699e-07
   7.00000   2   14.977760    1.730518e+00   -1.455692e-07
   7.00000   2   15.245220    1.700160e+00   -9.161973e-08
   7.00000   2   15.512680    1.670848e+00   -5.778905e-08
   7.00000   2   15.780140    1.642529e+00   -3.653133e-08
   7.00000   2   16.047600    1.615154e+00   -2.314577e-08
   7.00000   2   16.315060    1.588676e+00   -1.469882e-08
   7.00000   2   16.582520    1.563053e+00   -9.356488e-09
   7.00000   2   16.849980    1.538243e+00   -5.969973e-09
